734.833,1.59
735.145,1.46
735.456,2.16
735.768,2.52
736.079,2.52
736.391,2.25
736.702,1.69
737.013,1.75
737.325,1.33
737.636,0.9
737.947,0.48
738.258,0
738.569,-0.56
738.88,-0.36
739.191,-0.16
739.502,-0.72
739.813,-0.8
740.123,-1.07
740.434,-1.28
740.744,-1.34
741.055,-1.34
741.365,-0.92
741.676,-1.26
741.986,-0.3
742.297,-0.02
742.607,-0.08
742.917,-0.3
743.227,-0.64
743.537,-0.64
743.847,-0.36
744.157,-0.98
744.467,-0.28
744.777,0.07
745.086,0
745.396,0.34
745.706,0.28
746.015,0.43
746.325,0.56
746.634,0.79
746.943,0.31
747.253,0.59
747.562,0.8
747.871,0.57
748.18,1.33
748.489,1.34
748.798,1.13
749.107,1.15
749.416,1.21
749.725,1.08
750.034,0.93
750.342,0.39
750.651,0.11
750.96,0.52
751.268,0.93
751.577,1.15
751.885,1.21
752.193,1
752.502,0.72
752.81,0.46
753.118,0.67
753.426,0.48
753.734,0.95
754.042,1.1
754.35,1.31
754.658,1.16
754.965,1.1
755.273,0.95
755.581,1.08
755.888,1.38
756.196,1.46
756.503,1.8
756.811,2.03
757.118,2.51
757.425,3.34
757.732,2.64
758.04,3.07
758.347,3.62
758.654,3.13
758.961,2.98
759.268,2.98
759.574,2.79
759.881,2.85
760.188,1.8
760.494,2.49
760.801,2.3
761.108,1.95
761.414,1.95
761.72,2.7
762.027,2.7
762.333,3.2
762.639,3.41
762.945,3.77
763.251,2.8
763.558,3.02
763.863,2.67
764.169,2.82
764.475,2.75
764.781,2.84
765.087,2.9
765.392,3.36
765.698,4.18
766.003,4.18
766.309,3.69
766.614,3.97
766.92,3.43
767.225,3.62
767.53,3.9
767.835,3.61
768.14,3.41
768.445,4.03
768.75,4.05
769.055,4.74
769.36,5
769.665,4.23
769.969,3.89
770.274,3.8
770.579,3.93
770.883,4.3
771.188,4.25
771.492,4.38
771.796,4.03
772.101,4.66
772.405,4.16
772.709,3.72
773.013,3.72
773.317,3.79
773.621,3.79
773.925,3.51
774.229,3.87
774.532,4.07
774.836,4.26
775.14,4.26
775.443,4.33
775.747,3.79
776.05,3.43
776.354,4.34
776.657,3.92
776.96,3.23
777.263,3.57
777.566,3.36
777.869,2.8
778.172,2.66
778.475,2.59
778.778,3.07
779.081,2.1
779.384,1.39
779.686,1.18
779.989,0.56
780.292,0.02
780.594,0.57
780.897,0.36
781.199,-0.62
781.501,-0.28
781.803,-0.77
782.106,-0.64
782.408,0.07
782.71,-0.08
783.012,-0.3
783.314,-0.59
783.615,-0.66
783.917,-1.28
784.219,-2.11
784.521,-2.18
784.822,-2.95
785.124,-3.44
785.425,-3.46
785.727,-3.25
786.028,-3.59
786.329,-3.46
786.63,-3.61
786.932,-4.23
787.233,-4.51
787.534,-4.64
787.835,-4.9
788.135,-4.49
788.436,-4.07
788.737,-3.85
789.038,-4
789.338,-4.57
789.639,-4.85
789.939,-5
790.24,-5.36
790.54,-5.7
790.84,-5
791.141,-4.98
791.441,-4.9
791.741,-5.03
792.041,-4.28
792.341,-3.7
792.641,-3.98
792.941,-4.11
793.241,-4.31
793.54,-4.52
793.84,-4.52
794.14,-4.52
794.439,-4.31
794.739,-4.95
795.038,-5.08
795.337,-5.23
795.637,-5.3
795.936,-4.87
796.235,-4.59
796.534,-4.74
796.833,-5.02
797.132,-4.51
797.431,-3.82
797.73,-3.39
798.028,-3.25
798.327,-2.84
798.626,-2.92
798.924,-3.77
799.223,-3.77
799.521,-3.41
799.82,-3.49
800.118,-2.87
800.416,-3.2
800.714,-3.62
801.012,-3.75
801.31,-3.26
801.608,-2.92
801.906,-2.85
802.204,-2.98
802.502,-2.56
802.8,-2.7
803.097,-2.08
803.395,-2.21
803.692,-2.62
803.99,-2.97
804.287,-2.84
804.585,-2.75
804.882,-2.97
805.179,-3.2
805.476,-3.41
805.773,-3.64
806.07,-3.79
806.367,-4.05
806.664,-4.26
806.961,-4.48
807.257,-4.05
807.554,-3.97
807.851,-3.77
808.147,-3.41
808.444,-3.07
808.74,-2.72
809.036,-3.08
809.333,-2.74
809.629,-3.38
809.925,-3.51
810.221,-4.2
810.517,-4.28
810.813,-4.23
811.109,-4.74
811.405,-4.95
811.7,-5
811.996,-5.41
812.292,-5.15
812.587,-5.77
812.883,-5.75
813.178,-5.7
813.474,-5.64
813.769,-6.05
814.064,-6.13
814.359,-5.92
814.654,-5.98
814.949,-5.92
815.244,-6.15
815.539,-6.64
815.834,-6.77
816.129,-6.92
816.423,-6.92
816.718,-6.7
817.013,-6.77
817.307,-6.98
817.601,-6.7
817.896,-6.84
818.19,-7.18
818.484,-7.13
818.779,-7.56
819.073,-7.43
819.367,-7.84
819.661,-8.03
819.954,-8.38
820.248,-8.25
820.542,-8.46
820.836,-8.75
821.129,-8.95
821.423,-8.54
821.716,-8.61
822.01,-8.69
822.303,-9.31
822.596,-9.44
822.89,-9.52
823.183,-9.72
823.476,-9.31
823.769,-9.64
824.062,-9.56
824.355,-9.56
824.648,-10.48
824.94,-10.69
825.233,-10.97
825.526,-10.97
825.818,-11.03
826.111,-11.31
826.403,-11.23
826.696,-11.72
826.988,-12.26
827.28,-12.41
827.572,-12.07
827.864,-11.57
828.156,-11.49
828.448,-11.84
828.74,-11.54
829.032,-10.97
829.324,-10.62
829.615,-10.77
829.907,-10.02
830.199,-9.8
830.49,-9.11
830.782,-8.77
831.073,-8.62
831.364,-8.82
831.655,-8.54
831.947,-8.67
832.238,-8.54
832.529,-8.39
832.82,-8.11
833.11,-8.38
833.401,-8.03
833.692,-7.75
833.983,-7.54
834.273,-7.48
834.564,-7.54
834.854,-7.52
835.145,-7.1
835.435,-7.25
835.725,-7.16
836.015,-7.44
836.306,-7.64
836.596,-7.13
836.886,-7.05
837.176,-6.79
837.465,-6.92
837.755,-6.49
838.045,-6.21
838.335,-6.07
838.624,-5.97
838.914,-6.2
839.203,-6.26
839.493,-6.34
839.782,-6.13
840.071,-5.15
840.36,-4.87
840.65,-4.7
840.939,-4.57
841.228,-4.79
841.516,-4.72
841.805,-4.8
842.094,-4.89
842.383,-3.98
842.671,-4.05
842.96,-4.39
843.249,-4.33
843.537,-4.61
843.825,-4.89
844.114,-5.05
844.402,-5.25
844.69,-4.97
844.978,-5.52
845.266,-5.52
845.554,-5.67
845.842,-6.03
846.13,-5.2
846.418,-5.75
846.705,-5.97
846.993,-6.03
847.28,-5.82
847.568,-6.44
847.855,-6.72
848.143,-6.66
848.43,-6.72
848.717,-7.41
849.004,-7.56
849.291,-7.92
849.578,-7.85
849.865,-8.26
850.152,-8.2
850.439,-8.13
850.726,-8
851.012,-7.98
851.299,-8.07
851.585,-7.92
851.872,-7.43
852.158,-7.43
852.445,-7.3
852.731,-7.43
853.017,-7.43
853.303,-6.87
853.589,-6.25
853.875,-6.11
854.161,-6.62
854.447,-6.84
854.733,-6.75
855.018,-6.92
855.304,-7.69
855.59,-7.74
855.875,-7.89
856.16,-8.38
856.446,-7.95
856.731,-8.36
857.016,-7.92
857.301,-8.13
857.587,-8.41
857.872,-8.77
858.156,-8.51
858.441,-8.44
858.726,-8.15
859.011,-8.15
859.296,-8.36
859.58,-8.21
859.865,-8.28
860.149,-7.85
860.433,-7.79
860.718,-7.44
861.002,-7.1
861.286,-6.39
861.57,-6.1
861.854,-5.77
862.138,-6
862.422,-5.08
862.706,-5.02
862.99,-5.1
863.273,-4.89
863.557,-5.59
863.841,-4.9
864.124,-4.56
864.407,-4.43
864.691,-4.36
864.974,-3.93
865.257,-4.02
865.54,-4.36
865.823,-4.43
866.106,-3.52
866.389,-2.82
866.672,-2.46
866.955,-2.89
867.238,-3.44
867.52,-3.44
867.803,-3.72
868.085,-3.49
868.368,-3.85
868.65,-3.92
868.932,-3.79
869.215,-4.56
869.497,-4.56
869.779,-3.93
870.061,-4.16
870.343,-4.02
870.625,-4.93
870.907,-5.15
871.188,-4.95
871.47,-4.72
871.752,-4.59
872.033,-4.88
872.315,-4.59
872.596,-4.09
872.877,-4.25
873.158,-4.16
873.44,-3.47
873.721,-3.3
874.002,-3.04
874.283,-2.87
874.564,-2.75
874.844,-2.8
875.125,-2.33
875.406,-2.19
875.686,-2.04
875.967,-2.2
876.247,-1.78
876.528,-1.23
876.808,-0.95
877.088,-1.07
877.369,-1.32
877.649,-0.93
877.929,-1.49
878.209,-1.53
878.489,-2.16
878.768,-2.22
879.048,-2.14
879.328,-1.56
879.607,-2.39
879.887,-2.19
880.166,-2.39
